"source","text","nwords","contains_url","sentiment","dow","day","hour"
"iOS","Thank you, Iowa! #Trump2016 https://t.co/ryhEheTLqN",5,TRUE,NA,"Thursday",20,18.3616666666667
"iOS","Thank you! #Trump2016 https://t.co/pcdmyIO1Zt",4,TRUE,NA,"Thursday",20,18.4844444444444
"iOS","Thank you, New Hampshire!
#Trump2016 https://t.co/TG9oZKly4l",5,TRUE,NA,"Thursday",20,18.4952777777778
"iOS","#Trump2016 #MakeAmericaGreatAgain https://t.co/vfUwGIGjN4",3,TRUE,NA,"Thursday",20,18.5152777777778
"iOS","Why does @Greta have a fired Bushy like dummy, John Sununu on- spewing false info? I will beat Hillary by a lot, she wants no part of Trump.",28,FALSE,"negative","Thursday",20,19.9044444444444
"iOS","Thank you, Iowa! #FITN #IACaucus
#MakeAmericaGreatAgain #Trump2016 https://t.co/wVJldvTSag",7,TRUE,NA,"Thursday",20,19.9527777777778
"iOS","National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!",26,FALSE,"negative","Thursday",20,22.9455555555556
"iOS","Very few people read the National Review because it only knows how to criticize, but not how to lead.",19,FALSE,"anger","Thursday",20,22.9491666666666
"iOS","The late, great, William F. Buckley would be ashamed of what had happened to his prize, the dying National Review!",20,FALSE,"negative","Thursday",20,22.9561111111111
"Android","Ted Cruz complains about my views on eminent domain, but without it we wouldn't have roads, highways, airports, schools or even pipelines.",22,FALSE,"positive","Friday",21,8.58166666666665
"Android","#TedCruz eligibility to be President not settled law, says Cruz' Constitutional Law Professor, #LaurenceTribe https://t.co/GWKoJsBINZ""",15,TRUE,"trust","Friday",21,8.68944444444446
"Android","Highly respected Constitutional law professor Mary Brigid McManamon has just stated, ""Ted Cruz is not eligible to be President."" Big problem",21,FALSE,"positive","Friday",21,8.90583333333331
"Android","The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate",21,FALSE,"anger","Friday",21,9.40416666666667
"Android","After spending $89 million, @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!",27,FALSE,"negative","Friday",21,10.705
"iOS","Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! https://t.co/o1l1XNZvhU",23,TRUE,"negative","Friday",21,12.4102777777778
"Android","The dying @NRO National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!",24,FALSE,"anger","Friday",21,15.7927777777778
"iOS","New Reuters poll! Thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/KDVZoUia4I",7,TRUE,"trust","Friday",21,16.1102777777778
"iOS","""National Black Republican Association Endorses Donald J. Trump"" #Trump2016 #MakeAmericaGreatAgain 
https://t.co/9IPw30G5OG",11,TRUE,"negative","Friday",21,16.6541666666666
"iOS","New National GOP Zogby Poll
#MakeAmericaGreatAgain #Trump2016
https://t.co/Ma6OABMYpF https://t.co/evqFrWKBD1",7,TRUE,"trust","Friday",21,17.0875
"Android","Leaving Nevada now for Iowa. Things are looking good - great new polls!",13,FALSE,NA,"Friday",21,17.9483333333334
"Android","Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.",14,FALSE,"surprise","Friday",21,18.1419444444445
"iOS","Just received the new Fox poll.
Thank you, America! #Trump2016 https://t.co/QKNineuS8H",10,TRUE,"positive","Friday",21,18.6780555555555
"iOS","The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.",16,FALSE,"negative","Friday",21,18.8061111111111
"iOS","Rush Limbaugh is great, tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016",15,FALSE,"positive","Friday",21,18.8283333333333
"iOS","Ted Cruz went down big in just released Reuters poll - what's going on? Is it Goldman Sachs/Citi loans or Canada?",21,FALSE,"trust","Friday",21,18.9705555555555
"iOS","Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS, the Chinese or with Putin.",25,FALSE,NA,"Friday",21,20.0438888888889
"iOS",".@BrentBozell, one of the National Review lightweights, came to my office begging for money like a dog. Why doesn't he say that?",22,FALSE,"anger","Friday",21,20.5422222222223
"iOS","The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!",25,FALSE,"negative","Friday",21,20.5547222222222
"iOS","Cruz says I supported TARP, which gave $25 million to Goldman Sachs, the bank which loaned him the money he didn't disclose. Puppet!",23,FALSE,"positive","Friday",21,20.5738888888889
"iOS","Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.",25,FALSE,"anger","Friday",21,21.0730555555556
"iOS","Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure &amp; never sold off assets.",27,FALSE,"positive","Friday",21,21.1447222222222
"iOS","A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 
https://t.co/6rh849dlYZ",23,TRUE,"positive","Friday",21,22.1391666666667
"Android","I am in Iowa. Will be making two speeches today. Good luck to all of the great folks on the East coast. Enjoy the beauty of the storm!",28,FALSE,"positive","Saturday",22,8.49250000000004
"iOS","I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg",14,TRUE,"positive","Saturday",22,8.96472222222221
"Android",".@AnnCoulter has been amazing. We will win and establish strong borders, we will build a WALL and Mexico will pay. We will be great again!",25,FALSE,"positive","Saturday",22,9.75861111111112
"Android","I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull, politicians are all talk and no action-it won't happen!",26,FALSE,"positive","Saturday",22,10.0261111111111
"Android","Ted Cruz poll numbers are down big. Because he was born in Canada and was, until recently, a Canadian citizen, many believe he cannot run!",25,FALSE,"positive","Saturday",22,10.1177777777777
"Android","Heading to Sioux County, Iowa, where the crowd is amazing. Dr. Robert Jeffress will make the introduction. Make America Great Again!",21,FALSE,"trust","Saturday",22,11.8394444444444
"iOS","Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.",21,FALSE,"anger","Saturday",22,11.8713888888889
"iOS","Failing @GlennBeck lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8",21,TRUE,"negative","Saturday",22,11.9102777777777
"iOS","A wonderful story on Iowa voters by @arappeport of the @NYTimes. 
https://t.co/fGVQsMbRKj",12,TRUE,"joy","Saturday",22,12.3866666666667
"iOS","Just left Sioux Center, Iowa. My speech was very well received. Truly great people! Packed house- overflow!",17,FALSE,"positive","Saturday",22,15.2347222222222
"iOS","For the great people of Iowa, find your #IACaucus location at https://t.co/3KWOl20zMm. So important to vote! #MakeAmericaGreatAgain",17,TRUE,"anger","Saturday",22,15.26
"iOS","Heading now to Pella, Iowa. Big crowd! Remember, Trump is a big buyer of Pella windows. See you soon!",19,FALSE,"surprise","Saturday",22,15.2663888888889
"iOS",".@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!",23,FALSE,"positive","Saturday",22,15.4727777777777
"iOS","I will be on FOX with the great @JudgeJeanine tonight at 9pm EST! Enjoy! #Trump2016",15,FALSE,"anticipation","Saturday",22,16.7152777777778
"iOS","Just left a great event in Pella. Going to church tomorrow in Muscatine, Iowa.",14,FALSE,"anticipation","Saturday",22,18.6083333333333
"iOS","Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. https://t.co/j9pngqvo5X",19,TRUE,"trust","Saturday",22,20.3469444444444
"iOS","Word is that crying @GlennBeck left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.",23,FALSE,"positive","Saturday",22,20.3544444444444
"iOS","Love making correct predictions. National Review is over. 
https://t.co/tEHJTl6tNA
review-doomed",9,TRUE,"fear","Saturday",22,20.6577777777778
"Android","I will be on @meetthepress this morning at various times across the U.S. @NBCNews  Enjoy!",16,FALSE,"anticipation","Sunday",23,9.10222222222225
"Android","I will be on Face The Nation this morning at various times across the U.S. @CBSNews  Enjoy!",18,FALSE,"trust","Sunday",23,9.21888888888893
"iOS","I will make our Military so big, powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE",20,TRUE,"disgust","Sunday",23,10.1427777777778
"iOS","New Fox News Poll
Thank you, Iowa! #Trump2016 
#IACaucus https://t.co/aCj0Hq20hV",9,TRUE,"trust","Sunday",23,10.8622222222222
"iOS","Fox News Poll
Thank you, New Hampshire! #FITN
#Trump2016 https://t.co/jC1qisBbit",8,TRUE,"trust","Sunday",23,16.1061111111111
"Android","It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",30,FALSE,"anticipation","Monday",24,8.43916666666669
"iOS","IPSOS/REUTERS POLL
Thank you! #Trump2016 
#MakeAmericaGreatAgain https://t.co/sbzp75EPSq",6,TRUE,"trust","Monday",24,8.53888888888886
"iOS","I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 
Video: https://t.co/rx7aOQqN7y",23,TRUE,NA,"Monday",24,8.78000000000003
"iOS","Join us in Iowa, tomorrow! #IACaucus #Trump2016 #MakeAmericaGreatAgain 
3:00pm: https://t.co/cWQKRAgqfX 
7:30pm: https://t.co/v2Ejh0TweS",12,TRUE,"anticipation","Monday",24,13.2433333333334
"iOS","Find out where to #VoteTrump on caucus night in Iowa on 2/1/16!
#IACaucus #FITN #Trump2016 
https://t.co/xd9iG0uh4l https://t.co/ocIpo2DInT",16,TRUE,NA,"Monday",24,14.8569444444445
"iOS","I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.",12,FALSE,NA,"Monday",24,16.795
"iOS","Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!",22,FALSE,"fear","Monday",24,17.0105555555555
"iOS","Cruz going down fast in recent polls- dropping like a rock. Lies never work!",14,FALSE,"positive","Monday",24,17.0472222222222
"iOS","Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!",18,FALSE,"anger","Monday",24,17.0777777777778
"iOS","Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN",12,FALSE,"positive","Monday",24,17.2288888888889
"iOS","Phyllis Schlafly’s Eagle Forum: ‘National Review Will Be Defunct In The Next Year’ https://t.co/S7QmDkv2sg",14,TRUE,"negative","Monday",24,18.5416666666666
"iOS","Just landed in New Hampshire. Will be at the venue shortly. #FITN",12,FALSE,"anticipation","Monday",24,18.8488888888889
"iOS","Thank you - Farmington, New Hampshire! #FITN #Trump2016 https://t.co/bJ9Z3qZBQu",9,TRUE,NA,"Monday",24,21.4766666666667
"Android","I will be doing @GMA @GStephanopoulos this morning at around 7:00. Likewise, I will be doing @Morning_Joe at around 7:00. Figure it out!",23,FALSE,NA,"Tuesday",25,5.71777777777774
"Android","I will be interviewed by @MariaBartiromo on @MorningsMaria  @FoxBusiness at 7:30 A.M. Enjoy.",14,FALSE,"anticipation","Tuesday",25,6.29138888888886
"iOS","""Donald Trump retains national lead in new ABC News/WaPo poll with 37%: https://t.co/xPjA3TBbTa"" https://t.co/6Uaecpwqwm",14,TRUE,"positive","Tuesday",25,7.85555555555558
"iOS","I will end common core. It's a disaster.
https://t.co/d83XYrqZ3m
#MakeAmericaGreatAgain #Trump2016 https://t.co/r0Sc6zm80I",10,TRUE,"anger","Tuesday",25,10.0719444444445
"Android","Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying",25,FALSE,"anger","Tuesday",25,10.9169444444445
"iOS","For the great people of Iowa, find your #IACaucus location at https://t.co/ANvTcZqfOq - so important to vote! #MakeAmericaGreatAgain",18,TRUE,"anger","Tuesday",25,11.2730555555555
"iOS","#MakeAmericaGreatAgain #Trump2016 
https://t.co/oJyGTj5QX8",3,TRUE,NA,"Tuesday",25,11.7422222222222
"iOS","Great honor- Rev. Jerry Falwell Jr. of Liberty University, one of the most respected religious leaders in our nation, has just endorsed me!",23,FALSE,"positive","Tuesday",25,11.9269444444444
"iOS","THANK YOU! #Trump2016
#IACaucus finder: https://t.co/ANvTcZqfOq https://t.co/CxqTh61ssz",6,TRUE,NA,"Tuesday",25,14.8616666666667
"iOS","""Minorities Line Up Behind Donald Trump"" #Trump2016 
https://t.co/ClcvOgWOMy",8,TRUE,"surprise","Tuesday",25,16.2375
"iOS","""Trump shows complete domination of Facebook conversation"" 
https://t.co/tPiIyk4Dyc",8,TRUE,"anger","Tuesday",25,16.2875
"iOS","Thank you, America!
#MakeAmericaGreatAgain #Trump2016 https://t.co/7xxWD0au9H",5,TRUE,NA,"Tuesday",25,16.9205555555555
"iOS","Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings! 
https://t.co/2bx54VKpQh",20,TRUE,"anticipation","Tuesday",25,17.7241666666667
"iOS","https://t.co/SmTkLPiBYD",1,TRUE,NA,"Tuesday",25,21.4383333333333
"iOS","CBS's FACE THE NATION - Posts Largest Audience Since 2001
#Trump2016 #MakeAmericaGreatAgain https://t.co/TzZx97FU1n",12,TRUE,"anticipation","Tuesday",25,23.6747222222222
"iOS","I refuse to call Megyn Kelly a bimbo, because that would not be politically correct. Instead I will only call her a lightweight reporter!",24,FALSE,"negative","Wednesday",26,6.73444444444445
"Android","The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty &amp; dumb",24,FALSE,"negative","Wednesday",26,8.04777777777775
"Android","Just got to listen to Rush Limbaugh - the guy is fantastic!",12,FALSE,NA,"Wednesday",26,14.0169444444445
"Android","Even though I beat him in the first six debates, especially the last one, Ted Cruz wants to debate me again. Can we do it in Canada?",27,FALSE,"positive","Wednesday",26,14.5658333333334
"iOS","I am self funding my campaign so I do not owe anything to lobbyists &amp; special interests. https://t.co/QYcedgsoV3 https://t.co/5f7zFDiVsN",19,TRUE,"joy","Wednesday",26,16.3511111111111
